"id","label","pipeline","name","type","privacy_categories","privacy_usages","privacy_erasures","privacy_roles","props_b64"
"D4_CensusBinary::record::2::cell::capital-loss","DataCellArtifact","census","D4_CensusBinary::record::2::cell::capital-loss","DataCellArtifact","financial_sensitive|income_related|sensitive_personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImNhcGl0YWwtbG9zcyIsICJkYXRhc2V0X2lkIjogIkQ0X0NlbnN1c0JpbmFyeSIsICJkdHlwZSI6ICJpbnQ2NCIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJmaW5hbmNpYWxfc2Vuc2l0aXZlIiwgImluY29tZV9yZWxhdGVkIiwgInNlbnNpdGl2ZV9wZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImZpbmFuY2lhbF9zZW5zaXRpdmUiLCAiaW5jb21lX3JlbGF0ZWQiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiaW5jb21lX21vZGVsX2RldmVsb3BtZW50IiwgInJlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMiIsICJ2YWx1ZSI6IDB9"
"D4_CensusBinary::record::2::cell::hours-per-week","DataCellArtifact","census","D4_CensusBinary::record::2::cell::hours-per-week","DataCellArtifact","employment_sensitive|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImhvdXJzLXBlci13ZWVrIiwgImRhdGFzZXRfaWQiOiAiRDRfQ2Vuc3VzQmluYXJ5IiwgImR0eXBlIjogImludDY0IiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlRSIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbImVtcGxveW1lbnRfc2Vuc2l0aXZlIiwgInBlcnNvbmFsX2RhdGEiXSwgInByaXZhY3lfY2F0ZWdvcmllc19leHBsaWNpdCI6IFsiZW1wbG95bWVudF9zZW5zaXRpdmUiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiaW5jb21lX21vZGVsX2RldmVsb3BtZW50IiwgInJlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMiIsICJ2YWx1ZSI6IDQwfQ=="
"D4_CensusBinary::record::2::cell::label","DataCellArtifact","census","D4_CensusBinary::record::2::cell::label","DataCellArtifact","income_sensitive|sensitive_personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImxhYmVsIiwgImRhdGFzZXRfaWQiOiAiRDRfQ2Vuc3VzQmluYXJ5IiwgImR0eXBlIjogImludDY0IiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlRSIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbImluY29tZV9zZW5zaXRpdmUiLCAic2Vuc2l0aXZlX3BlcnNvbmFsX2RhdGEiXSwgInByaXZhY3lfY2F0ZWdvcmllc19leHBsaWNpdCI6IFsiaW5jb21lX3NlbnNpdGl2ZSJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJpbmNvbWVfbW9kZWxfZGV2ZWxvcG1lbnQiLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIyIiwgInZhbHVlIjogMH0="
"D4_CensusBinary::record::2::cell::workclass_Private","DataCellArtifact","census","D4_CensusBinary::record::2::cell::workclass_Private","DataCellArtifact","employment_sensitive|socio_economic|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIndvcmtjbGFzc19Qcml2YXRlIiwgImRhdGFzZXRfaWQiOiAiRDRfQ2Vuc3VzQmluYXJ5IiwgImR0eXBlIjogImJvb2wiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6VFIiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsiZW1wbG95bWVudF9zZW5zaXRpdmUiLCAic29jaW9fZWNvbm9taWMiLCAicGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJlbXBsb3ltZW50X3NlbnNpdGl2ZSIsICJzb2Npb19lY29ub21pYyJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJpbmNvbWVfbW9kZWxfZGV2ZWxvcG1lbnQiLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIyIiwgInZhbHVlIjogdHJ1ZX0="
"D4_CensusBinary::record::2::cell::workclass_Self-emp-not-inc","DataCellArtifact","census","D4_CensusBinary::record::2::cell::workclass_Self-emp-not-inc","DataCellArtifact","employment_sensitive|socio_economic|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIndvcmtjbGFzc19TZWxmLWVtcC1ub3QtaW5jIiwgImRhdGFzZXRfaWQiOiAiRDRfQ2Vuc3VzQmluYXJ5IiwgImR0eXBlIjogImJvb2wiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6VFIiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsiZW1wbG95bWVudF9zZW5zaXRpdmUiLCAic29jaW9fZWNvbm9taWMiLCAicGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJlbXBsb3ltZW50X3NlbnNpdGl2ZSIsICJzb2Npb19lY29ub21pYyJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJpbmNvbWVfbW9kZWxfZGV2ZWxvcG1lbnQiLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIyIiwgInZhbHVlIjogZmFsc2V9"
"D4_CensusBinary::record::2::cell::workclass_State-gov","DataCellArtifact","census","D4_CensusBinary::record::2::cell::workclass_State-gov","DataCellArtifact","employment_sensitive|socio_economic|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIndvcmtjbGFzc19TdGF0ZS1nb3YiLCAiZGF0YXNldF9pZCI6ICJENF9DZW5zdXNCaW5hcnkiLCAiZHR5cGUiOiAiYm9vbCIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJlbXBsb3ltZW50X3NlbnNpdGl2ZSIsICJzb2Npb19lY29ub21pYyIsICJwZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImVtcGxveW1lbnRfc2Vuc2l0aXZlIiwgInNvY2lvX2Vjb25vbWljIl0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkRQTyIsICJEUyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImluY29tZV9tb2RlbF9kZXZlbG9wbWVudCIsICJyZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjIiLCAidmFsdWUiOiBmYWxzZX0="
"D4_CensusBinary::record::2::cell::education_11th","DataCellArtifact","census","D4_CensusBinary::record::2::cell::education_11th","DataCellArtifact","education_sensitive|socio_economic|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImVkdWNhdGlvbl8xMXRoIiwgImRhdGFzZXRfaWQiOiAiRDRfQ2Vuc3VzQmluYXJ5IiwgImR0eXBlIjogImJvb2wiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6VFIiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsiZWR1Y2F0aW9uX3NlbnNpdGl2ZSIsICJzb2Npb19lY29ub21pYyIsICJwZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImVkdWNhdGlvbl9zZW5zaXRpdmUiLCAic29jaW9fZWNvbm9taWMiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiaW5jb21lX21vZGVsX2RldmVsb3BtZW50IiwgInJlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMiIsICJ2YWx1ZSI6IGZhbHNlfQ=="
"D4_CensusBinary::record::2::cell::education_Bachelors","DataCellArtifact","census","D4_CensusBinary::record::2::cell::education_Bachelors","DataCellArtifact","education_sensitive|socio_economic|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImVkdWNhdGlvbl9CYWNoZWxvcnMiLCAiZGF0YXNldF9pZCI6ICJENF9DZW5zdXNCaW5hcnkiLCAiZHR5cGUiOiAiYm9vbCIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJlZHVjYXRpb25fc2Vuc2l0aXZlIiwgInNvY2lvX2Vjb25vbWljIiwgInBlcnNvbmFsX2RhdGEiXSwgInByaXZhY3lfY2F0ZWdvcmllc19leHBsaWNpdCI6IFsiZWR1Y2F0aW9uX3NlbnNpdGl2ZSIsICJzb2Npb19lY29ub21pYyJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJpbmNvbWVfbW9kZWxfZGV2ZWxvcG1lbnQiLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIyIiwgInZhbHVlIjogZmFsc2V9"
"D4_CensusBinary::record::2::cell::education_HS-grad","DataCellArtifact","census","D4_CensusBinary::record::2::cell::education_HS-grad","DataCellArtifact","education_sensitive|socio_economic|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImVkdWNhdGlvbl9IUy1ncmFkIiwgImRhdGFzZXRfaWQiOiAiRDRfQ2Vuc3VzQmluYXJ5IiwgImR0eXBlIjogImJvb2wiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6VFIiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsiZWR1Y2F0aW9uX3NlbnNpdGl2ZSIsICJzb2Npb19lY29ub21pYyIsICJwZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImVkdWNhdGlvbl9zZW5zaXRpdmUiLCAic29jaW9fZWNvbm9taWMiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiaW5jb21lX21vZGVsX2RldmVsb3BtZW50IiwgInJlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMiIsICJ2YWx1ZSI6IHRydWV9"
"D4_CensusBinary::record::2::cell::education_Masters","DataCellArtifact","census","D4_CensusBinary::record::2::cell::education_Masters","DataCellArtifact","education_sensitive|socio_economic|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImVkdWNhdGlvbl9NYXN0ZXJzIiwgImRhdGFzZXRfaWQiOiAiRDRfQ2Vuc3VzQmluYXJ5IiwgImR0eXBlIjogImJvb2wiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6VFIiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsiZWR1Y2F0aW9uX3NlbnNpdGl2ZSIsICJzb2Npb19lY29ub21pYyIsICJwZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImVkdWNhdGlvbl9zZW5zaXRpdmUiLCAic29jaW9fZWNvbm9taWMiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiaW5jb21lX21vZGVsX2RldmVsb3BtZW50IiwgInJlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMiIsICJ2YWx1ZSI6IGZhbHNlfQ=="
"D4_CensusBinary::record::2::cell::marital-status_Divorced","DataCellArtifact","census","D4_CensusBinary::record::2::cell::marital-status_Divorced","DataCellArtifact","demographic|quasi_identifier|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIm1hcml0YWwtc3RhdHVzX0Rpdm9yY2VkIiwgImRhdGFzZXRfaWQiOiAiRDRfQ2Vuc3VzQmluYXJ5IiwgImR0eXBlIjogImJvb2wiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6VFIiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsiZGVtb2dyYXBoaWMiLCAicXVhc2lfaWRlbnRpZmllciIsICJwZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImRlbW9ncmFwaGljIiwgInF1YXNpX2lkZW50aWZpZXIiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiaW5jb21lX21vZGVsX2RldmVsb3BtZW50IiwgInJlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMiIsICJ2YWx1ZSI6IHRydWV9"
"D4_CensusBinary::record::2::cell::marital-status_Married-civ-spouse","DataCellArtifact","census","D4_CensusBinary::record::2::cell::marital-status_Married-civ-spouse","DataCellArtifact","demographic|quasi_identifier|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIm1hcml0YWwtc3RhdHVzX01hcnJpZWQtY2l2LXNwb3VzZSIsICJkYXRhc2V0X2lkIjogIkQ0X0NlbnN1c0JpbmFyeSIsICJkdHlwZSI6ICJib29sIiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlRSIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbImRlbW9ncmFwaGljIiwgInF1YXNpX2lkZW50aWZpZXIiLCAicGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJkZW1vZ3JhcGhpYyIsICJxdWFzaV9pZGVudGlmaWVyIl0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkRQTyIsICJEUyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImluY29tZV9tb2RlbF9kZXZlbG9wbWVudCIsICJyZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjIiLCAidmFsdWUiOiBmYWxzZX0="
"D4_CensusBinary::record::2::cell::marital-status_Never-married","DataCellArtifact","census","D4_CensusBinary::record::2::cell::marital-status_Never-married","DataCellArtifact","demographic|quasi_identifier|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIm1hcml0YWwtc3RhdHVzX05ldmVyLW1hcnJpZWQiLCAiZGF0YXNldF9pZCI6ICJENF9DZW5zdXNCaW5hcnkiLCAiZHR5cGUiOiAiYm9vbCIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJkZW1vZ3JhcGhpYyIsICJxdWFzaV9pZGVudGlmaWVyIiwgInBlcnNvbmFsX2RhdGEiXSwgInByaXZhY3lfY2F0ZWdvcmllc19leHBsaWNpdCI6IFsiZGVtb2dyYXBoaWMiLCAicXVhc2lfaWRlbnRpZmllciJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJpbmNvbWVfbW9kZWxfZGV2ZWxvcG1lbnQiLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIyIiwgInZhbHVlIjogZmFsc2V9"
"D4_CensusBinary::record::2::cell::occupation_Adm-clerical","DataCellArtifact","census","D4_CensusBinary::record::2::cell::occupation_Adm-clerical","DataCellArtifact","employment_sensitive|socio_economic|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIm9jY3VwYXRpb25fQWRtLWNsZXJpY2FsIiwgImRhdGFzZXRfaWQiOiAiRDRfQ2Vuc3VzQmluYXJ5IiwgImR0eXBlIjogImJvb2wiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6VFIiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsiZW1wbG95bWVudF9zZW5zaXRpdmUiLCAic29jaW9fZWNvbm9taWMiLCAicGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJlbXBsb3ltZW50X3NlbnNpdGl2ZSIsICJzb2Npb19lY29ub21pYyJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJpbmNvbWVfbW9kZWxfZGV2ZWxvcG1lbnQiLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIyIiwgInZhbHVlIjogZmFsc2V9"
"D4_CensusBinary::record::2::cell::occupation_Exec-managerial","DataCellArtifact","census","D4_CensusBinary::record::2::cell::occupation_Exec-managerial","DataCellArtifact","employment_sensitive|socio_economic|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIm9jY3VwYXRpb25fRXhlYy1tYW5hZ2VyaWFsIiwgImRhdGFzZXRfaWQiOiAiRDRfQ2Vuc3VzQmluYXJ5IiwgImR0eXBlIjogImJvb2wiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6VFIiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsiZW1wbG95bWVudF9zZW5zaXRpdmUiLCAic29jaW9fZWNvbm9taWMiLCAicGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJlbXBsb3ltZW50X3NlbnNpdGl2ZSIsICJzb2Npb19lY29ub21pYyJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJpbmNvbWVfbW9kZWxfZGV2ZWxvcG1lbnQiLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIyIiwgInZhbHVlIjogZmFsc2V9"
"D4_CensusBinary::record::2::cell::occupation_Handlers-cleaners","DataCellArtifact","census","D4_CensusBinary::record::2::cell::occupation_Handlers-cleaners","DataCellArtifact","employment_sensitive|socio_economic|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIm9jY3VwYXRpb25fSGFuZGxlcnMtY2xlYW5lcnMiLCAiZGF0YXNldF9pZCI6ICJENF9DZW5zdXNCaW5hcnkiLCAiZHR5cGUiOiAiYm9vbCIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJlbXBsb3ltZW50X3NlbnNpdGl2ZSIsICJzb2Npb19lY29ub21pYyIsICJwZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImVtcGxveW1lbnRfc2Vuc2l0aXZlIiwgInNvY2lvX2Vjb25vbWljIl0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkRQTyIsICJEUyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImluY29tZV9tb2RlbF9kZXZlbG9wbWVudCIsICJyZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjIiLCAidmFsdWUiOiB0cnVlfQ=="
"D4_CensusBinary::record::2::cell::occupation_Prof-specialty","DataCellArtifact","census","D4_CensusBinary::record::2::cell::occupation_Prof-specialty","DataCellArtifact","employment_sensitive|socio_economic|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIm9jY3VwYXRpb25fUHJvZi1zcGVjaWFsdHkiLCAiZGF0YXNldF9pZCI6ICJENF9DZW5zdXNCaW5hcnkiLCAiZHR5cGUiOiAiYm9vbCIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJlbXBsb3ltZW50X3NlbnNpdGl2ZSIsICJzb2Npb19lY29ub21pYyIsICJwZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImVtcGxveW1lbnRfc2Vuc2l0aXZlIiwgInNvY2lvX2Vjb25vbWljIl0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkRQTyIsICJEUyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImluY29tZV9tb2RlbF9kZXZlbG9wbWVudCIsICJyZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjIiLCAidmFsdWUiOiBmYWxzZX0="
"D4_CensusBinary::record::2::cell::relationship_Husband","DataCellArtifact","census","D4_CensusBinary::record::2::cell::relationship_Husband","DataCellArtifact","demographic|quasi_identifier|personal_data","income_model_development|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogInJlbGF0aW9uc2hpcF9IdXNiYW5kIiwgImRhdGFzZXRfaWQiOiAiRDRfQ2Vuc3VzQmluYXJ5IiwgImR0eXBlIjogImJvb2wiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6VFIiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsiZGVtb2dyYXBoaWMiLCAicXVhc2lfaWRlbnRpZmllciIsICJwZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImRlbW9ncmFwaGljIiwgInF1YXNpX2lkZW50aWZpZXIiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiaW5jb21lX21vZGVsX2RldmVsb3BtZW50IiwgInJlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMiIsICJ2YWx1ZSI6IGZhbHNlfQ=="
