"id","label","pipeline","name","type","privacy_categories","privacy_usages","privacy_erasures","privacy_roles","props_b64"
"D7_NormalizedEpisodeData::record::3::cell::age_grp","DataCellArtifact","asd","D7_NormalizedEpisodeData::record::3::cell::age_grp","DataCellArtifact","quasi_identifier","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImFnZV9ncnAiLCAiZGF0YXNldF9pZCI6ICJEN19Ob3JtYWxpemVkRXBpc29kZURhdGEiLCAiZHR5cGUiOiAic3RyIiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlRSIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbInF1YXNpX2lkZW50aWZpZXIiXSwgInByaXZhY3lfY2F0ZWdvcmllc19leHBsaWNpdCI6IFsicXVhc2lfaWRlbnRpZmllciJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJDTCIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjbGluaWNhbF9yZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjMiLCAidmFsdWUiOiAiOS0xMSJ9"
"D7_NormalizedEpisodeData::record::3::cell::sex","DataCellArtifact","asd","D7_NormalizedEpisodeData::record::3::cell::sex","DataCellArtifact","quasi_identifier","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogInNleCIsICJkYXRhc2V0X2lkIjogIkQ3X05vcm1hbGl6ZWRFcGlzb2RlRGF0YSIsICJkdHlwZSI6ICJzdHIiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6VFIiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsicXVhc2lfaWRlbnRpZmllciJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJxdWFzaV9pZGVudGlmaWVyIl0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkNMIiwgIkRQTyIsICJEUyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImNsaW5pY2FsX3Jlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMyIsICJ2YWx1ZSI6ICJGIn0="
"D7_NormalizedEpisodeData::record::3::cell::clinic_site","DataCellArtifact","asd","D7_NormalizedEpisodeData::record::3::cell::clinic_site","DataCellArtifact","quasi_identifier|organisational_context","clinical_research","delete_on_request|retention_5y","AU|CL|DPO","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImNsaW5pY19zaXRlIiwgImRhdGFzZXRfaWQiOiAiRDdfTm9ybWFsaXplZEVwaXNvZGVEYXRhIiwgImR0eXBlIjogInN0ciIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJxdWFzaV9pZGVudGlmaWVyIiwgIm9yZ2FuaXNhdGlvbmFsX2NvbnRleHQiXSwgInByaXZhY3lfY2F0ZWdvcmllc19leHBsaWNpdCI6IFsicXVhc2lfaWRlbnRpZmllciIsICJvcmdhbmlzYXRpb25hbF9jb250ZXh0Il0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkNMIiwgIkRQTyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImNsaW5pY2FsX3Jlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMyIsICJ2YWx1ZSI6ICJTaXRlQiJ9"
"D7_NormalizedEpisodeData::record::3::cell::diag","DataCellArtifact","asd","D7_NormalizedEpisodeData::record::3::cell::diag","DataCellArtifact","health|sensitive_personal_data","clinical_research","delete_on_request|retention_5y","AU|CL|DPO","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImRpYWciLCAiZGF0YXNldF9pZCI6ICJEN19Ob3JtYWxpemVkRXBpc29kZURhdGEiLCAiZHR5cGUiOiAic3RyIiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlRSIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbImhlYWx0aCIsICJzZW5zaXRpdmVfcGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJoZWFsdGgiLCAic2Vuc2l0aXZlX3BlcnNvbmFsX2RhdGEiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiQ0wiLCAiRFBPIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiY2xpbmljYWxfcmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIzIiwgInZhbHVlIjogIkFTRCJ9"
"asd_run_001::002::S6_select_modelling_features","StepRun","asd","asd_run_001::002::S6_select_modelling_features","StepRun","","","","","eyJjb250cmlidXRvckdyYW51bGFyaXR5IjogImNlbGwiLCAiZHVyYXRpb25fc2Vjb25kcyI6IDAuMDAwODMxNjA0MDAzOTA2MjUsICJmcmFtZXdvcmsiOiAicHl0aG9uIiwgImlucHV0X2FydGlmYWN0cyI6IFsiRDdfTm9ybWFsaXplZEVwaXNvZGVEYXRhIl0sICJvcGVyYXRpb25fcG9saWN5X2lkIjogIlM2X3NlbGVjdF9tb2RlbGxpbmdfZmVhdHVyZXNfcG9saWN5IiwgIm9wZXJhdG9yVHlwZSI6ICJSRUQiLCAib3V0cHV0X2FydGlmYWN0cyI6IFsiRDhfTW9kZWxsaW5nRGF0YXNldCJdLCAicGhhc2UiOiAiTGVhcm5pbmdQcmVwYXJhdGlvbiIsICJwb2xpY3lfaWQiOiAiUzZfc2VsZWN0X21vZGVsbGluZ19mZWF0dXJlc19wb2xpY3kiLCAic3RhdHVzIjogInN1Y2Nlc3MiLCAic3RlcF9pZCI6ICJTNl9zZWxlY3RfbW9kZWxsaW5nX2ZlYXR1cmVzIn0="
"D8_ModellingDataset","DatasetArtifact","asd","D8_ModellingDataset","DatasetArtifact","biometric|health|behavioural_sensor_data|behavioural_sensitive|quasi_identifier|sensitive_personal_data","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFzZXRBcnRpZmFjdCIsICJjb2x1bW5zIjogWyJIUl9ub3JtIiwgIkVEQV9ub3JtIiwgIkFDQ19ub3JtIiwgImNoYWxsX2JlaGF2IiwgInNldiIsICJhZ2VfZ3JwIiwgInNleCJdLCAibl9jb2xzIjogNywgIm5fcm93cyI6IDQsICJuYW1lIjogIkQ4X01vZGVsbGluZ0RhdGFzZXQiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6UkVEIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbImJpb21ldHJpYyIsICJoZWFsdGgiLCAiYmVoYXZpb3VyYWxfc2Vuc29yX2RhdGEiLCAiYmVoYXZpb3VyYWxfc2Vuc2l0aXZlIiwgInF1YXNpX2lkZW50aWZpZXIiLCAic2Vuc2l0aXZlX3BlcnNvbmFsX2RhdGEiXSwgInByaXZhY3lfY2F0ZWdvcmllc19leHBsaWNpdCI6IFsiYmlvbWV0cmljIiwgImhlYWx0aCIsICJiZWhhdmlvdXJhbF9zZW5zb3JfZGF0YSIsICJiZWhhdmlvdXJhbF9zZW5zaXRpdmUiLCAicXVhc2lfaWRlbnRpZmllciJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJDTCIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjbGluaWNhbF9yZXNlYXJjaCJdLCAicmVjb3JkX2lkX2NvbCI6IG51bGwsICJyb2xlIjogIm1vZGVsbGluZyIsICJzb3VyY2UiOiAic3RlcDpTNl9zZWxlY3RfbW9kZWxsaW5nX2ZlYXR1cmVzIn0="
"D8_ModellingDataset::record::0","DataRecordArtifact","asd","D8_ModellingDataset::record::0","DataRecordArtifact","biometric|health|behavioural_sensor_data|behavioural_sensitive|quasi_identifier|sensitive_personal_data","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFSZWNvcmRBcnRpZmFjdCIsICJkYXRhc2V0X2lkIjogIkQ4X01vZGVsbGluZ0RhdGFzZXQiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6UkVEIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbImJpb21ldHJpYyIsICJoZWFsdGgiLCAiYmVoYXZpb3VyYWxfc2Vuc29yX2RhdGEiLCAiYmVoYXZpb3VyYWxfc2Vuc2l0aXZlIiwgInF1YXNpX2lkZW50aWZpZXIiLCAic2Vuc2l0aXZlX3BlcnNvbmFsX2RhdGEiXSwgInByaXZhY3lfY2F0ZWdvcmllc19leHBsaWNpdCI6IFsiYmlvbWV0cmljIiwgImhlYWx0aCIsICJiZWhhdmlvdXJhbF9zZW5zb3JfZGF0YSIsICJiZWhhdmlvdXJhbF9zZW5zaXRpdmUiLCAicXVhc2lfaWRlbnRpZmllciJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJDTCIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjbGluaWNhbF9yZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjAifQ=="
"D8_ModellingDataset::record::0::cell::HR_norm","DataCellArtifact","asd","D8_ModellingDataset::record::0::cell::HR_norm","DataCellArtifact","biometric|health|sensitive_personal_data","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIkhSX25vcm0iLCAiZGF0YXNldF9pZCI6ICJEOF9Nb2RlbGxpbmdEYXRhc2V0IiwgImR0eXBlIjogImZsb2F0NjQiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6UkVEIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbImJpb21ldHJpYyIsICJoZWFsdGgiLCAic2Vuc2l0aXZlX3BlcnNvbmFsX2RhdGEiXSwgInByaXZhY3lfY2F0ZWdvcmllc19leHBsaWNpdCI6IFsiYmlvbWV0cmljIiwgImhlYWx0aCJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJDTCIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjbGluaWNhbF9yZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjAiLCAidmFsdWUiOiAwLjg4NDIxMDUyNjMxNTc4OTN9"
"D8_ModellingDataset::record::0::cell::EDA_norm","DataCellArtifact","asd","D8_ModellingDataset::record::0::cell::EDA_norm","DataCellArtifact","biometric|health|sensitive_personal_data","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIkVEQV9ub3JtIiwgImRhdGFzZXRfaWQiOiAiRDhfTW9kZWxsaW5nRGF0YXNldCIsICJkdHlwZSI6ICJmbG9hdDY0IiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlJFRCJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJiaW9tZXRyaWMiLCAiaGVhbHRoIiwgInNlbnNpdGl2ZV9wZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImJpb21ldHJpYyIsICJoZWFsdGgiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiQ0wiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiY2xpbmljYWxfcmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIwIiwgInZhbHVlIjogMC44OTI4NTcxNDI4NTcxNDI5fQ=="
"D8_ModellingDataset::record::0::cell::ACC_norm","DataCellArtifact","asd","D8_ModellingDataset::record::0::cell::ACC_norm","DataCellArtifact","behavioural_sensor_data","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIkFDQ19ub3JtIiwgImRhdGFzZXRfaWQiOiAiRDhfTW9kZWxsaW5nRGF0YXNldCIsICJkdHlwZSI6ICJmbG9hdDY0IiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlJFRCJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJiZWhhdmlvdXJhbF9zZW5zb3JfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJiZWhhdmlvdXJhbF9zZW5zb3JfZGF0YSJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJDTCIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjbGluaWNhbF9yZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjAiLCAidmFsdWUiOiAwLjUwMDAwMDAwMDAwMDAwMDF9"
"D8_ModellingDataset::record::0::cell::chall_behav","DataCellArtifact","asd","D8_ModellingDataset::record::0::cell::chall_behav","DataCellArtifact","health|behavioural_sensitive|sensitive_personal_data","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImNoYWxsX2JlaGF2IiwgImRhdGFzZXRfaWQiOiAiRDhfTW9kZWxsaW5nRGF0YXNldCIsICJkdHlwZSI6ICJzdHIiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6UkVEIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbImhlYWx0aCIsICJiZWhhdmlvdXJhbF9zZW5zaXRpdmUiLCAic2Vuc2l0aXZlX3BlcnNvbmFsX2RhdGEiXSwgInByaXZhY3lfY2F0ZWdvcmllc19leHBsaWNpdCI6IFsiaGVhbHRoIiwgImJlaGF2aW91cmFsX3NlbnNpdGl2ZSJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJDTCIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjbGluaWNhbF9yZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjAiLCAidmFsdWUiOiAieWVzIn0="
"D8_ModellingDataset::record::0::cell::sev","DataCellArtifact","asd","D8_ModellingDataset::record::0::cell::sev","DataCellArtifact","health|behavioural_sensitive|sensitive_personal_data","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogInNldiIsICJkYXRhc2V0X2lkIjogIkQ4X01vZGVsbGluZ0RhdGFzZXQiLCAiZHR5cGUiOiAiaW50NjQiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6UkVEIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbImhlYWx0aCIsICJiZWhhdmlvdXJhbF9zZW5zaXRpdmUiLCAic2Vuc2l0aXZlX3BlcnNvbmFsX2RhdGEiXSwgInByaXZhY3lfY2F0ZWdvcmllc19leHBsaWNpdCI6IFsiaGVhbHRoIiwgImJlaGF2aW91cmFsX3NlbnNpdGl2ZSJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJDTCIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjbGluaWNhbF9yZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjAiLCAidmFsdWUiOiA0fQ=="
"D8_ModellingDataset::record::0::cell::age_grp","DataCellArtifact","asd","D8_ModellingDataset::record::0::cell::age_grp","DataCellArtifact","quasi_identifier","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImFnZV9ncnAiLCAiZGF0YXNldF9pZCI6ICJEOF9Nb2RlbGxpbmdEYXRhc2V0IiwgImR0eXBlIjogInN0ciIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpSRUQiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsicXVhc2lfaWRlbnRpZmllciJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJxdWFzaV9pZGVudGlmaWVyIl0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkNMIiwgIkRQTyIsICJEUyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImNsaW5pY2FsX3Jlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMCIsICJ2YWx1ZSI6ICI2LTgifQ=="
"D8_ModellingDataset::record::0::cell::sex","DataCellArtifact","asd","D8_ModellingDataset::record::0::cell::sex","DataCellArtifact","quasi_identifier","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogInNleCIsICJkYXRhc2V0X2lkIjogIkQ4X01vZGVsbGluZ0RhdGFzZXQiLCAiZHR5cGUiOiAic3RyIiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlJFRCJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJxdWFzaV9pZGVudGlmaWVyIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbInF1YXNpX2lkZW50aWZpZXIiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiQ0wiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiY2xpbmljYWxfcmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIwIiwgInZhbHVlIjogIk0ifQ=="
"D8_ModellingDataset::record::1","DataRecordArtifact","asd","D8_ModellingDataset::record::1","DataRecordArtifact","biometric|health|behavioural_sensor_data|behavioural_sensitive|quasi_identifier|sensitive_personal_data","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFSZWNvcmRBcnRpZmFjdCIsICJkYXRhc2V0X2lkIjogIkQ4X01vZGVsbGluZ0RhdGFzZXQiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6UkVEIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbImJpb21ldHJpYyIsICJoZWFsdGgiLCAiYmVoYXZpb3VyYWxfc2Vuc29yX2RhdGEiLCAiYmVoYXZpb3VyYWxfc2Vuc2l0aXZlIiwgInF1YXNpX2lkZW50aWZpZXIiLCAic2Vuc2l0aXZlX3BlcnNvbmFsX2RhdGEiXSwgInByaXZhY3lfY2F0ZWdvcmllc19leHBsaWNpdCI6IFsiYmlvbWV0cmljIiwgImhlYWx0aCIsICJiZWhhdmlvdXJhbF9zZW5zb3JfZGF0YSIsICJiZWhhdmlvdXJhbF9zZW5zaXRpdmUiLCAicXVhc2lfaWRlbnRpZmllciJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJDTCIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjbGluaWNhbF9yZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjEifQ=="
"D8_ModellingDataset::record::1::cell::HR_norm","DataCellArtifact","asd","D8_ModellingDataset::record::1::cell::HR_norm","DataCellArtifact","biometric|health|sensitive_personal_data","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIkhSX25vcm0iLCAiZGF0YXNldF9pZCI6ICJEOF9Nb2RlbGxpbmdEYXRhc2V0IiwgImR0eXBlIjogImZsb2F0NjQiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6UkVEIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbImJpb21ldHJpYyIsICJoZWFsdGgiLCAic2Vuc2l0aXZlX3BlcnNvbmFsX2RhdGEiXSwgInByaXZhY3lfY2F0ZWdvcmllc19leHBsaWNpdCI6IFsiYmlvbWV0cmljIiwgImhlYWx0aCJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJDTCIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjbGluaWNhbF9yZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjEiLCAidmFsdWUiOiAxLjB9"
"D8_ModellingDataset::record::1::cell::EDA_norm","DataCellArtifact","asd","D8_ModellingDataset::record::1::cell::EDA_norm","DataCellArtifact","biometric|health|sensitive_personal_data","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIkVEQV9ub3JtIiwgImRhdGFzZXRfaWQiOiAiRDhfTW9kZWxsaW5nRGF0YXNldCIsICJkdHlwZSI6ICJmbG9hdDY0IiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlJFRCJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJiaW9tZXRyaWMiLCAiaGVhbHRoIiwgInNlbnNpdGl2ZV9wZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImJpb21ldHJpYyIsICJoZWFsdGgiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiQ0wiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiY2xpbmljYWxfcmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIxIiwgInZhbHVlIjogMS4wfQ=="
"D8_ModellingDataset::record::1::cell::ACC_norm","DataCellArtifact","asd","D8_ModellingDataset::record::1::cell::ACC_norm","DataCellArtifact","behavioural_sensor_data","clinical_research","delete_on_request|retention_5y","AU|CL|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogIkFDQ19ub3JtIiwgImRhdGFzZXRfaWQiOiAiRDhfTW9kZWxsaW5nRGF0YXNldCIsICJkdHlwZSI6ICJmbG9hdDY0IiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlJFRCJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJiZWhhdmlvdXJhbF9zZW5zb3JfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJiZWhhdmlvdXJhbF9zZW5zb3JfZGF0YSJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJDTCIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjbGluaWNhbF9yZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjEiLCAidmFsdWUiOiAxLjB9"
