"source","target","type","pipeline","props_b64"
"S8_train_classifier_policy::erasureRewrite::delete_on_request::retrain_or_review_on_erasure","retrain_or_review_on_erasure","rewritesToErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiRXJhc3VyZVJld3JpdGVSdWxlIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","D7_NormalizedEpisodeData::record::0::cell::Id","annotates","asd","eyJlbmRfbGFiZWwiOiAiRGF0YUNlbGxBcnRpZmFjdCIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"asd_run_001::001::S5_normalise","PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","generatedPrivacyAnnotation","asd","eyJlbmRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24iLCAic3RhcnRfbGFiZWwiOiAiU3RlcFJ1biJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","asd_run_001::001::S5_normalise","wasGeneratedBy","asd","eyJlbmRfbGFiZWwiOiAiU3RlcFJ1biIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","S5_normalise_policy","usedPolicy","asd","eyJlbmRfbGFiZWwiOiAiT3BlcmF0aW9uUG9saWN5IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","direct_identifier","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","identifier","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","clinical_research","hasUsage","asd","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","delete_on_request","hasErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","retention_5y","hasErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","CL","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","DPO","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","D7_NormalizedEpisodeData::record::0::cell::window_start","annotates","asd","eyJlbmRfbGFiZWwiOiAiRGF0YUNlbGxBcnRpZmFjdCIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"asd_run_001::001::S5_normalise","PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","generatedPrivacyAnnotation","asd","eyJlbmRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24iLCAic3RhcnRfbGFiZWwiOiAiU3RlcFJ1biJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","asd_run_001::001::S5_normalise","wasGeneratedBy","asd","eyJlbmRfbGFiZWwiOiAiU3RlcFJ1biIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","S5_normalise_policy","usedPolicy","asd","eyJlbmRfbGFiZWwiOiAiT3BlcmF0aW9uUG9saWN5IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","temporal_quasi_identifier","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","quasi_identifier","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","clinical_research","hasUsage","asd","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","delete_on_request","hasErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","retention_5y","hasErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","AU","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","CL","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","DPO","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","DS","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","D7_NormalizedEpisodeData::record::0::cell::HR_norm","annotates","asd","eyJlbmRfbGFiZWwiOiAiRGF0YUNlbGxBcnRpZmFjdCIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"asd_run_001::001::S5_normalise","PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","generatedPrivacyAnnotation","asd","eyJlbmRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24iLCAic3RhcnRfbGFiZWwiOiAiU3RlcFJ1biJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","asd_run_001::001::S5_normalise","wasGeneratedBy","asd","eyJlbmRfbGFiZWwiOiAiU3RlcFJ1biIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","S5_normalise_policy","usedPolicy","asd","eyJlbmRfbGFiZWwiOiAiT3BlcmF0aW9uUG9saWN5IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","biometric","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","health","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","sensitive_personal_data","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","clinical_research","hasUsage","asd","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","delete_on_request","hasErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","retention_5y","hasErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","AU","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","CL","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","DPO","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","DS","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","D7_NormalizedEpisodeData::record::0::cell::EDA_norm","annotates","asd","eyJlbmRfbGFiZWwiOiAiRGF0YUNlbGxBcnRpZmFjdCIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"asd_run_001::001::S5_normalise","PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","generatedPrivacyAnnotation","asd","eyJlbmRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24iLCAic3RhcnRfbGFiZWwiOiAiU3RlcFJ1biJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","asd_run_001::001::S5_normalise","wasGeneratedBy","asd","eyJlbmRfbGFiZWwiOiAiU3RlcFJ1biIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","S5_normalise_policy","usedPolicy","asd","eyJlbmRfbGFiZWwiOiAiT3BlcmF0aW9uUG9saWN5IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","biometric","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","health","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","sensitive_personal_data","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","clinical_research","hasUsage","asd","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","delete_on_request","hasErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","retention_5y","hasErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","AU","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","CL","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","DPO","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","DS","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","D7_NormalizedEpisodeData::record::0::cell::ACC_norm","annotates","asd","eyJlbmRfbGFiZWwiOiAiRGF0YUNlbGxBcnRpZmFjdCIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"asd_run_001::001::S5_normalise","PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","generatedPrivacyAnnotation","asd","eyJlbmRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24iLCAic3RhcnRfbGFiZWwiOiAiU3RlcFJ1biJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","asd_run_001::001::S5_normalise","wasGeneratedBy","asd","eyJlbmRfbGFiZWwiOiAiU3RlcFJ1biIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","S5_normalise_policy","usedPolicy","asd","eyJlbmRfbGFiZWwiOiAiT3BlcmF0aW9uUG9saWN5IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","behavioural_sensor_data","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","clinical_research","hasUsage","asd","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","delete_on_request","hasErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","retention_5y","hasErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","AU","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","CL","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","DPO","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","DS","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","D7_NormalizedEpisodeData::record::0::cell::chall_behav","annotates","asd","eyJlbmRfbGFiZWwiOiAiRGF0YUNlbGxBcnRpZmFjdCIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"asd_run_001::001::S5_normalise","PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","generatedPrivacyAnnotation","asd","eyJlbmRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24iLCAic3RhcnRfbGFiZWwiOiAiU3RlcFJ1biJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","asd_run_001::001::S5_normalise","wasGeneratedBy","asd","eyJlbmRfbGFiZWwiOiAiU3RlcFJ1biIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","S5_normalise_policy","usedPolicy","asd","eyJlbmRfbGFiZWwiOiAiT3BlcmF0aW9uUG9saWN5IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","health","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","behavioural_sensitive","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","sensitive_personal_data","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","clinical_research","hasUsage","asd","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","delete_on_request","hasErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","retention_5y","hasErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","AU","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","CL","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","DPO","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","DS","allowsRole","asd","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","D7_NormalizedEpisodeData::record::0::cell::sev","annotates","asd","eyJlbmRfbGFiZWwiOiAiRGF0YUNlbGxBcnRpZmFjdCIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"asd_run_001::001::S5_normalise","PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","generatedPrivacyAnnotation","asd","eyJlbmRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24iLCAic3RhcnRfbGFiZWwiOiAiU3RlcFJ1biJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","asd_run_001::001::S5_normalise","wasGeneratedBy","asd","eyJlbmRfbGFiZWwiOiAiU3RlcFJ1biIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","S5_normalise_policy","usedPolicy","asd","eyJlbmRfbGFiZWwiOiAiT3BlcmF0aW9uUG9saWN5IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","health","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","behavioural_sensitive","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","sensitive_personal_data","hasCategory","asd","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","clinical_research","hasUsage","asd","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","delete_on_request","hasErasure","asd","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
